1,0.0820934777849408,0.336462925825188,-0.0387073039876399,0.651926279740727,0.382797935767628,0.0925043351788554,-0.362858084776606,0.831597726882174,0.0952839998621983,0.126547785730479,-0.0487500851388692,0.171474109645769
0.0820934777849408,1,0.100447453973183,0.647495450403636,0.108650281395833,0.0919292602921768,0.0154869215771921,-0.131992999115931,0.262359896300001,0.221715503962437,0.209543663726219,0.0495903936394746,-0.0101392094929851
0.336462925825188,0.100447453973183,1,-0.0956218023171898,0.65402610202356,0.501638577679956,0.0200728025608403,-0.339292954190194,0.806505494939411,0.0103794032763336,0.260634158834968,0.157714770184372,-0.0138729367253099
-0.0387073039876399,0.647495450403636,-0.0956218023171898,1,-0.0817421728488344,-0.116050992784348,-0.0766493095542493,-0.0180418664876725,-0.0790998585164392,0.322034980770833,0.0553240337892782,-0.0240491422033888,0.0347599757838985
0.651926279740727,0.108650281395833,0.65402610202356,-0.0817421728488344,1,0.601028636955521,0.122298146465062,-0.434218841597572,0.840922655600949,0.0361570357695117,0.238610356869514,0.0179373103579121,0.0931310504383527
0.382797935767628,0.0919292602921768,0.501638577679956,-0.116050992784348,0.601028636955521,1,0.177389499058538,-0.615509622003177,0.580210924823505,0.0484864030103883,0.250249757005828,0.03646093622609,0.116413793986353
0.0925043351788554,0.0154869215771921,0.0200728025608403,-0.0766493095542493,0.122298146465062,0.177389499058538,1,-0.233970968826531,0.285000567295358,0.0366588987434337,0.0651625018347864,0.0719161609606569,0.0610655600781494
-0.362858084776606,-0.131992999115931,-0.339292954190194,-0.0180418664876725,-0.434218841597572,-0.615509622003177,-0.233970968826531,1,-0.757551462327085,-0.165660391160514,-0.222084313927382,0.0754297991878671,-0.462440568459047
0.831597726882174,0.262359896300001,0.806505494939411,-0.0790998585164392,0.840922655600949,0.580210924823505,0.285000567295358,-0.757551462327085,1,0.37771108432303,0.288354049641387,0.00130681728002588,0.358990880023094
0.0952839998621983,0.221715503962437,0.0103794032763336,0.322034980770833,0.0361570357695117,0.0484864030103883,0.0366588987434337,-0.165660391160514,0.37771108432303,1,0.149795854926378,-0.0126413812765521,0.174008281277994
0.126547785730479,0.209543663726219,0.260634158834968,0.0553240337892782,0.238610356869514,0.250249757005828,0.0651625018347864,-0.222084313927382,0.288354049641387,0.149795854926378,1,0.00865685254510646,-0.235430533621256
-0.0487500851388692,0.0495903936394746,0.157714770184372,-0.0240491422033888,0.0179373103579121,0.03646093622609,0.0719161609606569,0.0754297991878671,0.00130681728002588,-0.0126413812765521,0.00865685254510646,1,-0.18759078519326
0.171474109645769,-0.0101392094929851,-0.0138729367253099,0.0347599757838985,0.0931310504383527,0.116413793986353,0.0610655600781494,-0.462440568459047,0.358990880023094,0.174008281277994,-0.235430533621256,-0.18759078519326,1
