nanmean_CO_2EmissionsPerCapita,nanmean_GDPcurrentInUS,nanmean_GDPperCapitaUS,nanmean_PopulationTotal,nanmean_EnergyUsePerCapitaKgOilEq,nanmean_UrbanPopulationPercentage,nanmean_EducationExpenditurePercentageGDP,nanmean_RenewableEnergySharePercentage,nanmean_MotorVehiclesPer1000People,nanmean_ElectricityFromCoalPerc,nanmean_ElectricityFromNuclearPerc,nanmean_ElectricityFromRenewablesPerc,nanmean_ElectricityFromFossilFuelsPerc,Country,Target
5.43350959610465,15055744686.9596,4080.87453947171,3795163.19047619,1589.00181097929,45.5968095238095,3.37140065147763,21.6285714285714,NaN,60.8314668236234,0,0.225446369113339,61.5118583698355,"Bosnia and Herzegovina",0
2.52101612175418,11870206199.1747,5740.24964580971,2024448.61904762,1158.50976790729,61.9185238095238,9.15640111021943,30.0571428571429,120,95.9928292342338,0,0.0912815037389696,99.9200993462687,"Botswana",0
2.22500953857785,1564705320800.93,7982.14336858111,192890877.761905,1307.05785833598,84.2735238095238,5.24594835440318,45.3047619047619,NaN,3.04890218248344,2.86781891985986,8.25879015186757,13.6348118636561,"Brazil",0
1.92046993695425,NaN,NaN,28341.380952381,NaN,44.9350476190476,3.2307923294249,0.90952380952381,NaN,0,0,0.60996163600041,99.3900383639996,"British Virgin Islands",0
19.2001297446046,12439206028.9036,31542.962820344,390108.80952381,7937.80113112384,74.8839523809524,3.34959424677349,0,NaN,1.48445394501434,0,0.016879178583604,99.9784285603916,"Brunei Darussalam",0
6.74724466629662,45294613146.179,6331.88101650989,7337830.57142857,2547.2134126762,72.2851428571429,3.93179325830369,13.5190476190476,NaN,44.8658187735399,37.2785815237728,3.46139282678168,50.3399427260996,"Bulgaria",0
0.145540475492649,9988275798.88854,579.485436655564,16399811.8095238,212.140066839465,24.4813333333333,4.01640561648777,80.0190476190476,10.6786308506102,0,0,0.913512767710624,85.3267414573856,"Burkina Faso",0
0.0401182928270775,1882700596.29421,192.862049618528,9346699.57142857,NaN,10.765380952381,5.00574582531339,92.0238095238095,6,0,0,3.40304489700859,7.73699388727676,"Burundi",0
1.3581479640898,1558720896.69387,3092.37855006313,497653.047619048,198.524984227304,60.9295714285714,5.59662279628572,23.6428571428571,NaN,0,0,9.9700586160166,90.0299413839834,"Cabo Verde",0
0.418501835930535,16559292260.5518,1084.81822538338,14537530.952381,342.684721831841,20.7554761904762,1.81935369400751,68.4333333333333,NaN,15.775454868644,0,0.512345209175233,76.170218675292,"Cambodia",0
0.378930616689715,27126613412.1237,1314.75875565052,20005846.8095238,392.572617558654,51.5575238095238,2.68880266234988,81.0285714285714,13.7142857142857,0,0,-0.128355871686629,23.2197733167505,"Cameroon",0
16.8164349033771,1419301722124.36,41211.9543261442,34089568.3333333,7987.24700325209,80.7230952380952,4.89060773168291,21.6047619047619,NaN,13.0591848762381,14.7506909554584,3.7799951542482,22.7859549079295,"Canada",1
9.55139084495906,49121263226.4167,11635.377551823,4193602.9047619,4958.21303157118,48.6833042702322,3.67971234094529,8.286403697336,NaN,0,0,0.70921195646991,90.8521341808701,"Caribbean small states",0
3.87320312021323,4583320550.42506,82732.6628598639,54186.8571428571,NaN,100,2.08113048757825,0,NaN,0,0,0.414863498366205,99.5851365016338,"Cayman Islands",0
0.0542599190613563,1755227549.94126,386.22994914373,4485382.33333333,NaN,39.2889523809524,1.6546923887162,91.8238095238095,0.3,0,0,0.167142270714165,1.04297804193577,"Central African Republic",0
7.14535785629908,1187310156505.86,11426.0271530827,104547969.571429,2601.18695025189,61.9547479209182,4.72243665513538,14.1274619216563,NaN,54.2008110719777,20.2102444875351,5.54255764875886,64.1766839609834,"Central Europe and the Baltics",0
0.0737534624507147,11330582095.6671,859.338642115306,12520776.1428571,220.111408140234,22.2170952380952,2.23218292565573,79.0428571428571,6,0,0,6.59701061626984,100,"Chad",0
4.18439907009525,193552245693.046,10984.6634465159,17265458.5238095,1870.18189293988,87.0515714285714,4.33615258761815,29.152380952381,NaN,26.5867714480223,0,9.29306820353051,53.7502388358443,"Chile",0
6.2645108945065,7059101492526.64,5153.87868338629,1340257619.04762,1760.37428896061,48.961,3.35218872626622,16.4,NaN,74.6803042100017,2.46086000938962,3.03480532992489,77.3400155950077,"China",0
1.56166294986157,241309654223.19,5289.87556424895,44679094.9047619,745.77058854789,77.8628095238095,3.69927658353533,30.3571428571429,NaN,6.47533259024021,0,0.709812950302104,24.9017635289401,"Colombia",0
0.247797642878704,865858885.715603,1281.25533744125,660760.761904762,63.8998082841212,28.2594761904762,2.88504769404729,65.2666666666667,33,0,0,0,93.8656825035534,"Comoros",0
0.0418278778205168,25833949366.3166,344.345984153745,70444016.3809524,313.505860168072,40.1521904761905,1.7533293508348,96.6666666666667,5,0,0,-1.65724265885093,0.369638385959127,"Congo, Dem. Rep.",0
1.12976729812497,10471062020.9593,2267.33112140988,4422098.52380952,419.312939335143,63.262619047619,3.37826883509045,64.1428571428571,27,0,0,0.0317294988147411,35.7472935617971,"Congo, Rep.",0
1.58322265142131,38585558033.3781,8272.03577757026,4531753.66666667,944.978298896882,71.0587619047619,5.87829974719456,37.0142857142857,NaN,0,0,20.1253015845699,4.15460210793572,"Costa Rica",0
0.375572679635198,36688198047.1905,1553.75908157544,22778928.0952381,411.334878290428,47.3578571428571,3.15987191881452,69.7238095238095,19.7142857142857,0,0,0.0212755553511444,70.6218504306246,"Cote d'Ivoire",0
4.80352987334066,51123330622.5754,12172.2657923781,4221372.9047619,2126.42246948514,55.2780952380952,4.54773189907982,28.5857142857143,NaN,16.2339934375003,0,5.42762973536175,42.6076953308406,"Croatia",0
2.39729484796182,65483338101.0445,5820.06597060502,11246408.3809524,967.264270836984,76.4832380952381,10.2620662734622,24.0333333333333,NaN,0,0,3.76907374522146,95.6547824927541,"Cuba",0
6.6936974263395,21291533637.3264,26209.0974702381,1127158.33333333,2022.67605802278,67.6413333333333,6.05371718179612,7.21428571428571,NaN,0,0,4.0165008267659,95.9895341657233,"Cyprus",1
11.4306894510062,181245095875.912,17313.2103491447,10422121.8095238,4172.24992547149,73.5813333333333,4.20826620147342,11.0714285714286,NaN,57.7998463913125,30.9381666559516,4.73407740350722,60.794859050519,"Czechia",1
8.1061799496894,296060171876.735,53032.6182464929,5561354.95238095,3252.06275520384,86.6818571428571,7.82679696310134,23.2190476190476,NaN,37.8438157878147,0,41.104037854315,56.7255358199959,"Denmark",1
0.833712537569282,1538160816.56615,1566.296249081,930440.523809524,165.344881159714,77.1175238095238,6.18181111699059,30.0714285714286,NaN,0,0,0.23413255013797,99.765867449862,"Djibouti",0
0.965471402456357,493103350.970018,7159.9805808434,68843.2380952381,600.13717392153,68.0983809523809,4.40953682717823,9.95714285714286,NaN,0,0,0.664167150838118,68.302585136742,"Dominica",0
2.2085566830448,53088897944.3505,5275.04185544546,9819788.38095238,806.883601852558,72.893380952381,2.71700629450026,17.3,NaN,12.1398466127891,0,2.12653694551042,88.7667919469761,"Dominican Republic",0
2.03949956248553,7929679648017.58,2604.01680005544,2962487817.7619,793.906280540108,41.9335761610969,3.98441848300752,25.7872590845296,NaN,34.1407244947732,1.8108014225956,2.64613309724981,78.5908642002017,"Early-demographic dividend",0
5.47003983879292,17105571809440.1,7598.70979687476,2215979853.85714,1752.58131495873,51.5395904714677,3.54720534029461,15.5897347451781,NaN,57.8062104587353,7.53684914436796,3.51394080661589,74.9869466841327,"East Asia & Pacific",0
4.9055505229912,8729285760588.38,4351.10834225464,1950708415.85714,1462.13696721063,47.1985644717451,3.35382856073834,19.2123581266873,NaN,68.3705305470276,2.11937275542549,3.58093304126443,77.7620057898139,"East Asia & Pacific (IDA & IBRD countries)",0
4.87581399582912,8739973517192.89,4301.98837675259,1975643850.52381,1452.60095076768,47.3685433744277,3.35382856073834,19.1140384663571,NaN,68.2149233382243,2.10938216316582,3.56733421406017,77.5651906588235,"East Asia & Pacific (excluding high income)",0
2.23664208687364,68351595606.0649,4377.96125347692,15079311.047619,833.097489856772,62.5263333333333,3.80715480872563,15.3666666666667,NaN,0,0,1.20031779588114,40.3381039590685,"Ecuador",0
2.25050400227013,205885976088.487,2187.7588341399,90311914.3333333,792.80096622549,42.8979047619048,4.09699706804185,6.12857142857143,41.8571428571429,0,0,1.16247649655002,88.5849042307628,"Egypt, Arab Rep.",0
1.13165827099179,19149182128.5714,3134.11797994204,6087884.57142857,661.434228371193,65.7370476190476,3.62906191462562,28.8333333333333,NaN,0,0,32.9263155457333,38.0621544788958,"El Salvador",0
4.56462588672524,12005680748.0095,9596.78154919979,1199563.28571429,1214.90263587259,63.8826666666667,2.18797993659973,12.2523809523809,NaN,0,0,-15.3475566071892,77.8487980021906,"Equatorial Guinea",1
0.218297305407314,1584349693.92389,553.382880190459,2862449.23809524,273.903506666152,34.6215714285714,2.53592555295853,78.4952380952381,11,0,0,2.37975748509225,98.4558695408038,"Eritrea",0
14.4457783969274,20367921195.376,15297.6626562959,1340605.71428571,3984.52385779891,68.6310476190476,5.17438720521473,24.0857142857143,NaN,86.9177071958233,0,9.2657428675214,90.2490610948021,"Estonia",0
0.920546904592947,3565228442.41234,3179.18677724532,1112422.23809524,949.008237145273,22.796380952381,5.86738018762498,66.0047619047619,NaN,15.2103375149132,0,53.5119883623578,15.50266634327,"Eswatini",0
0.0993761397817104,41282265570.1343,408.354637921114,91465843.7619048,373.057679330171,17.6575238095238,4.77848013242086,92.952380952381,2.73809523809524,0,0,0.018965213322197,1.67362604073102,"Ethiopia",0
7.75286342273871,11703603604462.1,34472.7271400563,338435840.619048,3525.51863138134,74.9815395705854,5.08908168474833,12.9450262522834,NaN,22.2177585166794,30.4026643890255,11.7738769986563,45.4556353877766,"Euro area",1
7.78021452866218,19389715913437.2,21661.2502724231,892107604.619048,3208.65489561238,70.665330741063,4.80750667481195,10.6396623598574,NaN,24.3372291499893,22.9013071992254,7.43069852983561,52.5650046778724,"Europe & Central Asia",1
7.82676180749857,3144063552223.14,7006.17255207212,446494290.238095,2873.31324761367,65.0752631952444,3.94513693309966,6.38300494609022,NaN,28.919661932924,14.0934703615076,1.58678456687808,67.0674018298211,"Europe & Central Asia (IDA & IBRD countries)",0
5.30091966965957,1176347471914.88,5009.54597488541,232055809.52381,1883.61899733794,61.2407038827362,3.84584748177301,7.91385092818202,NaN,31.9430447804249,12.2547823178354,2.01219125529753,66.6433870183335,"Europe & Central Asia (excluding high income)",0
7.61260324086821,13393653794704.5,30386.0229261845,439771809.571429,3366.22906154102,72.9138402617316,4.99374458903358,14.0697325391567,NaN,26.3900938511314,28.9336015316384,11.2496048312685,46.5597201920949,"European Union",1
0.0400141481498873,2314024199.26483,47112.0165544405,48791.2380952381,NaN,40.4357142857143,NaN,4.66666666666667,NaN,0,0,7.58026447472436,58.0262046790459,"Faroe Islands",0
1.76528942357648,3636405135.8844,4021.6403645369,897439.428571429,618.193759987063,52.332380952381,5.08858491125561,35.6476190476191,NaN,0,0,9.75025864812061,40.8303309187956,"Fiji",0
10.6592479497282,230706110265.871,42894.4897444151,5360721.71428571,6435.96134301383,83.9855238095238,6.36685046695528,36.4428571428571,NaN,19.9459476509212,31.4165573840101,17.078686028273,31.8698573835526,"Finland",1
1.20325337647903,1299457063191.75,1569.63357481163,799294508.047619,635.988501242338,40.2100879588538,3.32795286746252,53.2240927299836,NaN,13.225389212124,16.2762858767618,0.869508423404973,55.164214870272,"Fragile and conflict affected situations",0
5.69209244715425,2404398578678.54,36974.4758072377,64743851.1904762,3964.30648421886,78.3944761904762,5.52308143888201,11.6095238095238,NaN,3.76956848389071,75.0190164790859,3.91214535780075,9.14580004172009,"France",1
3.56858098495741,5624865365.79622,20987.891014948,267058.238095238,NaN,59.5559523809524,NaN,7.88571428571428,NaN,0,0,2.20716962858418,73.4645339896597,"French Polynesia",0
3.59411290546507,12749794849.1088,7091.82921564167,1755810.66666667,2181.80209581825,85.1560952380952,3.24133914992923,83.7238095238095,NaN,0,0,0.110732600510196,48.9512577637134,"Gabon",1
0.215851809922039,1262290787.39642,636.148015079875,1950791.47619048,72.0511089552008,55.5521904761905,1.86313168207804,55.7,7.19047619047619,0,0,1.12996142370531,98.8700385762947,"Gambia, The",0
1.9987227508263,11697813990.5658,3100.54816343732,3824487.61904762,966.253293706061,55.5983333333333,2.89825235662006,36.9,NaN,0.0209461081329993,0,0.0304331153447982,17.9882918117431,"Georgia",0
9.82821663424815,3308269619014.73,40338.9630700946,82056321.4761905,3924.68509247774,76.5828571428571,4.60527257692246,11.0428571428571,NaN,44.3155021731471,20.0691983436638,16.8300215635242,57.6701899771763,"Germany",1
0.462156378381474,35527619704.7004,1287.12396759533,25596248.3333333,307.876291799512,50.6875238095238,5.21166943368458,53.2761904761905,26.5952380952381,0,0,0.25501607074985,41.0762594749458,"Ghana",0
15.4688311958638,NaN,NaN,31331.380952381,5685.71866516489,100,NaN,0,NaN,0,0,0,100,"Gibraltar",0
7.8109529037316,230119478706.519,21025.5781762423,10920364.3333333,2414.48526956876,76.2377142857143,3.862362464269,12.2142857142857,NaN,48.7641134036459,0,9.59050114593229,81.5612189529966,"Greece",1
8.22987219402885,2303393942.1946,40810.3201985649,56467.7619047619,NaN,84.4605238095238,NaN,9.77619047619048,NaN,0,0,2.67366406950135,37.7394948305229,"Greenland",0
0.877266412487498,820598333.333333,7286.75944127934,111995.523809524,710.489261713816,35.9818095238095,4.25684593972706,10.6,NaN,0,0,0.520139812057898,99.4798601879421,"Grenada",0
0.00180010214851369,4866476190.47619,29614.2626625067,164148.285714286,NaN,94.0749047619048,NaN,1.49047619047619,NaN,0,0,1.09292514462177,98.9070748553782,"Guam",0
0.92469234946065,45005992546.9085,2978.09170861869,14527176.4761905,734.687339309625,48.4680476190476,2.89303857144855,64.8571428571429,NaN,17.794963315947,0,19.4819588706853,43.5313487449338,"Guatemala",0
0.222121014617263,7481960469.05367,685.460990565748,10568733.3809524,NaN,33.7339047619048,1.99140572547913,78.0285714285714,NaN,0,0,0.175612761845242,34.5938215313425,"Guinea",0
0.188674307711868,969645794.176702,587.282834670039,1589403.38095238,65.2874405222254,40.1519523809524,1.90426577272869,88.1571428571428,33,0,0,1.29213926279818,98.7078607372018,"Guinea-Bissau",0
2.56035286775051,3058789425.39492,3990.00978154259,764065.619047619,648.312116179782,27.1761904761905,4.63122001716069,27.8904761904762,NaN,0,0,6.75670176163302,93.1831676897321,"Guyana",0
0.26340174901136,11190713457.8292,1118.95867333999,9791226.80952381,386.112392335721,47.2911428571429,1.55696909175897,78.9666666666667,NaN,0,0,0.526827427183524,71.7170076934673,"Haiti",0
0.23990174579663,502673528985.832,739.363177291489,648453698.714286,372.20272105121,32.6400864503508,3.07799453962417,79.9804170119824,NaN,0.633437363331466,0,2.28271810124644,33.6371701053968,"Heavily indebted poor countries (HIPC)",0
11.6066582678499,45450423610414.2,34050.9419377302,1327381879.28571,4801.22064301379,78.4485849489814,4.87930950664339,9.16791329004645,NaN,30.8838700924432,19.4643534347731,5.72985994803446,61.2977856957441,"High income",1
1.00843630995034,15703381588.0699,1817.64557167703,8357406.9047619,563.19144076318,51.8749523809524,5.4373326221434,50.2952380952381,NaN,0.479880873803443,0,10.8868044870329,54.3621005118057,"Honduras",0
6.14557401834385,247911508572.135,34795.912991894,7060561.9047619,1950.91072871887,100,3.74734867640904,0.166666666666667,NaN,66.2395002902493,0,0.221351289799985,99.8715945651943,"Hong Kong SAR, China",0
5.41447636509162,122704234073.838,12375.8396103956,9953488.71428571,2610.84201196505,68.4857142857143,4.79705669766381,11.2238095238095,NaN,19.5494302462646,43.2097751130311,6.5006731570204,49.1868377922855,"Hungary",1
4.00144706733737,19073497487444.6,4184.00166190754,4440778179.7619,1344.36970226995,50.0679024265337,4.00254182588486,18.2390109835671,NaN,48.8295860006845,4.8668913295996,3.08079315888115,71.6440895910739,"IBRD only",0
3.14866647014129,20615045283985.8,3390.26523340202,5886351383.14286,1124.60146019355,45.9328694555715,3.67355451697395,23.8525009772445,NaN,46.7478428795183,4.67641763104553,3.06808489613229,71.0268656131268,"IDA & IBRD total",0
0.8911436668889,753937862801.829,1420.29293829851,508124104.904762,460.186062707129,38.8670985623426,3.32450864428566,60.2855151634645,NaN,4.15164442807187,1.96541479729043,3.69411529612677,69.247259134569,"IDA blend",0
0.33930862320041,787712574607.261,801.683738310385,937449098.47619,341.703657806592,30.1229837811837,3.15984286864599,71.2829455462709,NaN,4.79153715852963,0,1.90765047402494,49.2458576908903,"IDA only",0
0.534503415703121,1541603728551.06,1019.39404445612,1445573203.38095,386.623739913567,33.1991543600322,3.1679801259722,65.6299567451733,NaN,4.50496566553736,0.890924376439,2.72176009742428,58.5750822437139,"IDA total",0
10.5901604600426,16779104240.0244,52021.4050040195,318171.80952381,15141.4051674469,93.3577619047619,7.29407664707729,72.5047619047619,NaN,0,0,25.1346769415034,0.0288162290813143,"Iceland",1
1.38545857312305,1561390065533.53,1215.12099634584,1239396387.80952,524.465196765668,31.0505238095238,3.77401483626593,38.6761904761905,NaN,70.5809982872317,2.66565826996848,2.810315157042,80.8905907081246,"India",0
1.80517715933015,644916721858.638,2534.53017321856,246177884.619048,683.10481239148,49.6109047619048,2.54123636228698,34.3714285714286,NaN,47.270373586786,0,9.42309634188611,86.05917905391,"Indonesia",0
7.08280100728795,354287942841.003,4499.81465991727,77245080.952381,2600.54833823433,70.3797142857143,3.66079239618211,0.90952380952381,NaN,0.241207433182157,0.765534471838943,0.0860020300784974,93.378039435949,"Iran, Islamic Rep.",0
3.65959896087652,132919308786.396,3857.91137026505,32480447.5714286,1079.45327469231,69.3751428571429,NaN,1.06190476190476,NaN,0,0,-0.337641654853448,93.3425946109744,"Iraq",0
9.33506796395958,253319137978.328,55570.5176859181,4464532.85714286,3148.68022545988,61.4821428571429,4.53180284727187,6.2047619047619,NaN,24.9733109226602,0,14.908945393831,81.1623566070749,"Ireland",1
8.70800519315961,245260636183.876,31006.9779614749,7672447.61904762,2769.08658665331,91.8544285714286,5.79918566204253,5.86190476190476,NaN,57.0297472894519,0,1.23821610919542,98.7097651934072,"Israel",1
6.98543184170616,1918016895659.96,32383.3060492441,59079008.8571429,2815.04410000262,68.6837619047619,4.26280570030212,11.8619047619048,NaN,14.0749425515602,0,12.3801202084999,70.3397266487763,"Italy",1
3.25726029698544,12781520324.0113,4650.01104668128,2739398.14285714,1108.78906529798,53.8628095238095,5.4619273912339,8.89047619047619,NaN,0,0,3.34742187919265,93.9043427507942,"Jamaica",1
9.7205321200153,5014949559462.06,39355.4603768244,127419095.238095,3700.22427814545,88.2611428571429,3.35423797652835,5.18571428571429,NaN,28.3828541716551,15.3047009257876,3.84169236128816,69.9869811180857,"Japan",0
2.86839257775698,26277919651.7849,3190.90674443481,7736878.95238095,948.419450317363,85.1715714285714,3.94139804158892,3.64761904761905,NaN,0,0,2.78488568393516,96.9400265695351,"Jordan",0
12.4344380940305,126575192678.078,7205.04461314642,17095813.8571429,3529.25822592225,56.8361428571429,3.22124474389212,1.82380952380952,NaN,72.0029497702456,0,0.234723418843852,89.0113354078524,"Kazakhstan",0
0.311688192162489,48735379860.7229,1091.59123639627,41473639.9047619,481.600979396195,23.7090952380952,5.37894439697266,74.6190476190476,21.3371175820944,0,0,27.5833391962881,25.9109933713534,"Kenya",0
0.553671908907978,158524528.254884,1435.21662285657,107654.857142857,100.718203474661,48.0424285714286,12.7300644375029,48.5,NaN,0,0,6.45747233774147,93.5425276622585,"Kiribati",0
2.5873193222257,NaN,NaN,24964518.3809524,704.245258465221,60.5839047619048,NaN,12.6238095238095,NaN,40.5283568675815,0,0.164284023456767,44.0829802372364,"Korea, Dem. People's Rep.",1
11.6313188480372,1168524665431.29,23363.6609096912,49586372.8095238,4768.85585011243,81.3230476190476,3.96370115734282,1.71428571428571,NaN,41.3871657279643,31.758922444072,1.17492348369651,65.447601400398,"Korea, Rep.",0
27.6586697652696,108759326465.016,34929.5046096137,3075853,10000.1027683148,99.948,5.43396913437616,0.00952380952380952,NaN,0,0,0.0186095070714663,99.9631879246209,"Kuwait",1
1.36236983849658,5098355498.85301,874.47824734255,5617695.52380952,573.695183992174,35.6093333333333,5.76235819998242,26.7714285714286,NaN,7.09112908712588,0,2.89090267791052,11.114090974953,"Kyrgyz Republic",0
0.940109582777972,8855013997.59037,1319.03917560231,6350373.85714286,479.323205087639,29.8332380952381,2.35853330861954,64.7666666666667,NaN,8.56740850655739,0,1.53889717143275,8.56740850655739,"Lao PDR",0
5.8861121956828,13400320089839.5,6023.17199295932,2183157985.52381,1895.42747308879,55.0411123841071,4.17546298390343,16.0108106203376,NaN,51.4200203247055,4.69289614687684,3.20158456642225,70.2421420181709,"Late-demographic dividend",0
2.77815559296829,4468547680171.37,7501.93779054968,586295323.904762,1296.75321357094,78.4661455277898,4.3082509296281,29.1263841540911,NaN,5.43029163502371,2.29964249759281,5.01740624865517,41.1621739454607,"Latin America & Caribbean",0
2.53153708795649,3761784686725.41,7090.56093030863,522280790.52381,1205.11178178551,77.7783335637796,4.4521784328279,30.4626473005952,NaN,4.80709528452668,2.78294627039965,4.99657549463616,39.9079005106582,"Latin America & Caribbean (excluding high income)",0
2.77382995018979,4282975066298.84,7385.34796277568,570497114.666667,1299.89028800606,78.398330402705,4.1761205082848,29.3633383084226,NaN,5.41067985869524,2.38255439299728,5.09850461296689,39.159922123201,"Latin America & the Caribbean (IDA & IBRD countries)",0
3.76574238720737,23591958116.497,11468.8508973091,2112438.61904762,2084.9997259391,67.9676666666667,5.16805022103446,37.4190476190476,NaN,0.224768922049544,0,7.03584050246143,39.984311926175,"Latvia",0
0.271937115770192,684672962480.196,754.102077639279,864095088.571429,321.924445333529,29.6332279158309,2.93546804927644,76.3536699992312,NaN,2.69936475158059,0,1.29477351915512,47.2281811016608,"Least developed countries: UN classification",0
3.9692493672569,35136099295.5854,6492.95113283724,5257323.33333333,1225.38656719114,87.3811904761905,2.31345308735257,5.41428571428571,NaN,0,0,0.127966340259484,94.8953359617771,"Lebanon",0
0.259106705986439,1891035709.45599,919.846279869895,2045549.95238095,11.136764753901,24.5540952380952,9.34358070010231,49.5761904761905,NaN,0,0,0.0562998525045064,0.0900681657640509,"Lesotho",0
